academic_plan_id;academic_subplan;academic_plan_requirement_group;academic_plan_requirement_desc;min_units_per_req;course_id;course_abr;course_descrip
14CHEBS;14CHESEE;023685;Junior First;0;031785;PSE;Princ Green Chem
14CHEBS;14CHESEE;023685;Junior First;0;003548;CHE;Transport Proc I
14CHEBS;14CHESEE;023685;Junior First;0;003552;CHE;Chem Proc Thermo
14CHEBS;14CHESEE;023685;Junior First;0;003593;CHE;Chem Engr Proj I
14CHEBS;14CHESEE;023550;Junior Second;0;;;Chemistry Elective
14CHEBS;14CHESEE;023550;Junior Second;0;003550;CHE;Transport Proc II
14CHEBS;14CHESEE;023550;Junior Second;0;003554;CHE;Ther Chem Phase Eq
14CHEBS;14CHESEE;023550;Junior Second;0;003558;CHE;Chem Engr I
14CHEBS;14CHESEE;023553;Senior First;0;003559;CHE;Chem Engr Lab II
14CHEBS;14CHESEE;023553;Senior First;0;003576;CHE;Des Anly Chem Reac
14CHEBS;14CHESEE;023553;Senior First;0;003577;CHE;Chem Engr Design I
14CHEBS;14CHESEE;023553;Senior First;0;;;Concentration Elective
14CHEBS;14CHESEE;023553;Senior First;0;003563;CHE;Prof Dev Seminar
14CHEBS;14CHESEE;029322;Senior Second;0;003575;CHE;Proc Sys Analy Cnt
14CHEBS;14CHESEE;029322;Senior Second;0;003578;CHE;CHE Engr Design II
14CHEBS;14CHESEE;029322;Senior Second;0;;;Concentration Elective
14CHEBS;14CHESEE;029322;Senior Second;0;;;Interdisciplinary Elective
14CHEBS;14CHESEE;029988;General Education Program (GEP) Courses;0;019869;COM;Public Speaking
14CHEBS;14CHESEE;029988;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CHEBS;14CHESEE;029988;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
14CHEBS;14CHESEE;029988;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
14CHEBS;14CHESEE;029988;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
14CHEBS;14CHESEE;029988;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
14CHEBS;14CHESEE;029988;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CHEBS;14CHESEE;029988;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
14CHEBS;14CHESEE;023687;Free Electives;0;001626;BIO;Bio Mod World Lab
14CHEBS;14CHESEE;023687;Free Electives;0;004339;CSC;Intro Comp - Java
14CHEBS;14CHETE;023579;Freshman First;0;003237;CH;Chem Molecular Sci
14CHEBS;14CHETE;023579;Freshman First;0;003266;CH;Gen Chem Lab
14CHEBS;14CHETE;023579;Freshman First;0;005153;E;Intro Engineering
14CHEBS;14CHETE;023579;Freshman First;0;005161;E;Computing Environ
14CHEBS;14CHETE;023579;Freshman First;0;013594;MA;Calculus I
14CHEBS;14CHETE;023579;Freshman First;0;008359;ENG;Acad Writing Rsch
14CHEBS;14CHETE;026808;Freshman Second;0;;;Quantitative Chemistry
14CHEBS;14CHETE;026808;Freshman Second;0;;;Quantitative Chemistry Lab
14CHEBS;14CHETE;026808;Freshman Second;0;013653;MA;Calculus II
14CHEBS;14CHETE;026808;Freshman Second;0;018981;PY;Physics Engr I
14CHEBS;14CHETE;026808;Freshman Second;0;019002;PY;Physics Engr I Lab
14CHEBS;14CHETE;026808;Freshman Second;0;012658;TE;Comp Mod For Engrs
14CHEBS;14CHETE;026808;Freshman Second;0;032346;E;Engineering in the 21st Centur
14CHEBS;14CHETE;025256;Sophomore First;0;;;Organic Chemistry I
14CHEBS;14CHETE;025256;Sophomore First;0;;;Organic Chemistry I Lab
14CHEBS;14CHETE;025256;Sophomore First;0;003541;CHE;Chem Proc Princs
14CHEBS;14CHETE;025256;Sophomore First;0;013658;MA;Calculus III
14CHEBS;14CHETE;025256;Sophomore First;0;019006;PY;Physics Egr II
14CHEBS;14CHETE;025256;Sophomore First;0;019026;PY;Physics Engr II Lab
14CHEBS;14CHETE;025257;Sophomore Second;0;;;Organic Chemistry II
14CHEBS;14CHETE;025257;Sophomore Second;0;;;Organic Chemistry II Lab
14CHEBS;14CHETE;025257;Sophomore Second;0;003543;CHE;Chem Eng Analysis
14CHEBS;14CHETE;025257;Sophomore Second;0;013721;MA;Appl Diff Eq I
14CHEBS;14CHETE;025257;Sophomore Second;0;020958;TE;Fiber Science
14CHEBS;14CHETE;025257;Sophomore Second;0;;;MAE 206 or CE 214
14CHEBS;14CHETE;014806;Junior First;0;;;Quantitative Analysis & Lab
14CHEBS;14CHETE;014806;Junior First;0;003548;CHE;Transport Proc I
14CHEBS;14CHETE;014806;Junior First;0;003552;CHE;Chem Proc Thermo
14CHEBS;14CHETE;014806;Junior First;0;003563;CHE;Prof Dev Seminar
14CHEBS;14CHETE;014806;Junior First;0;020962;TE;Engr TEX Struc I
14CHEBS;14CHETE;014806;Junior First;0;010836;GC;Found of Graphics
14CHEBS;14CHETE;014807;Junior Second;0;020211;ST;Prob & Stat-Engr
14CHEBS;14CHETE;014807;Junior Second;0;003550;CHE;Transport Proc II
14CHEBS;14CHETE;014807;Junior Second;0;003554;CHE;Ther Chem Phase Eq
14CHEBS;14CHETE;014807;Junior Second;0;020960;TE;Analog Digi Circs
14CHEBS;14CHETE;014807;Junior Second;0;020964;TE;TX Mfg Pro Sys II
14CHEBS;14CHETE;027009;Senior First;0;020968;TE;TEX Engr Design I
14CHEBS;14CHETE;027009;Senior First;0;003576;CHE;Des Anly Chem Reac
14CHEBS;14CHETE;027009;Senior First;0;005667;EC;Fund of Econ
14CHEBS;14CHETE;014809;Senior Second;0;020969;TE;TEX Engr Design II
14CHEBS;14CHETE;014809;Senior Second;0;020973;TE;Six Sigma Quality
14CHEBS;14CHETE;014809;Senior Second;0;020975;TE;TE Quality Lab
14CHEBS;14CHETE;027008;Fifth Year;0;003558;CHE;Chem Engr I
14CHEBS;14CHETE;027008;Fifth Year;0;003575;CHE;Proc Sys Analy Cnt
14CHEBS;14CHETE;027008;Fifth Year;0;016853;PCC;Tech Dyeing Fin
14CHEBS;14CHETE;027008;Fifth Year;0;031230;PCC;Tech Dyeing Fin Lab
14CHEBS;14CHETE;029989;General Education Program (GEP) Courses;0;019869;COM;Public Speaking
14CHEBS;14CHETE;029989;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CHEBS;14CHETE;029989;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
14CHEBS;14CHETE;029989;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
14CHEBS;14CHETE;029989;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
14CHEBS;14CHETE;029989;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
14CHEBS;14CHETE;029989;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
14CHEBS;14CHETE;029989;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CHEBS;14CHETE;029989;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
14CHEBS;NOSUBPLAN;023573;Freshman First;0;003237;CH;Chem Molecular Sci
14CHEBS;NOSUBPLAN;023573;Freshman First;0;003266;CH;Gen Chem Lab
14CHEBS;NOSUBPLAN;023573;Freshman First;0;005153;E;Intro Engineering
14CHEBS;NOSUBPLAN;023573;Freshman First;0;005161;E;Computing Environ
14CHEBS;NOSUBPLAN;023573;Freshman First;0;013594;MA;Calculus I
14CHEBS;NOSUBPLAN;023573;Freshman First;0;008359;ENG;Acad Writing Rsch
14CHEBS;NOSUBPLAN;026814;Freshman Second;0;;;Quantitative Chemistry
14CHEBS;NOSUBPLAN;026814;Freshman Second;0;;;Quantitative Chemistry Lab
14CHEBS;NOSUBPLAN;026814;Freshman Second;0;013653;MA;Calculus II
14CHEBS;NOSUBPLAN;026814;Freshman Second;0;018981;PY;Physics Engr I
14CHEBS;NOSUBPLAN;026814;Freshman Second;0;019002;PY;Physics Engr I Lab
14CHEBS;NOSUBPLAN;026814;Freshman Second;0;005667;EC;Fund of Econ
14CHEBS;NOSUBPLAN;026814;Freshman Second;0;032346;E;Engineering in the 21st Centur
14CHEBS;NOSUBPLAN;025246;Sophomore First;0;;;Organic Chemistry I
14CHEBS;NOSUBPLAN;025246;Sophomore First;0;;;Organic Chemistry I Lab
14CHEBS;NOSUBPLAN;025246;Sophomore First;0;003541;CHE;Chem Proc Princs
14CHEBS;NOSUBPLAN;025246;Sophomore First;0;013658;MA;Calculus III
14CHEBS;NOSUBPLAN;025247;Sophomore Second;0;;;Organic Chemistry II
14CHEBS;NOSUBPLAN;025247;Sophomore Second;0;;;Organic Chemistry II Lab
14CHEBS;NOSUBPLAN;025247;Sophomore Second;0;003543;CHE;Chem Eng Analysis
14CHEBS;NOSUBPLAN;025247;Sophomore Second;0;013721;MA;Appl Diff Eq I
14CHEBS;NOSUBPLAN;025247;Sophomore Second;0;019006;PY;Physics Egr II
14CHEBS;NOSUBPLAN;025247;Sophomore Second;0;019026;PY;Physics Engr II Lab
14CHEBS;NOSUBPLAN;014864;Junior First;0;;;Quantitative Analysis & Lab
14CHEBS;NOSUBPLAN;014864;Junior First;0;003548;CHE;Transport Proc I
14CHEBS;NOSUBPLAN;014864;Junior First;0;003552;CHE;Chem Proc Thermo
14CHEBS;NOSUBPLAN;014864;Junior First;0;;;ECE 331 or MSE 201
14CHEBS;NOSUBPLAN;014864;Junior First;0;003563;CHE;Prof Dev Seminar
14CHEBS;NOSUBPLAN;023547;Junior Second;0;;;Chemistry Elective
14CHEBS;NOSUBPLAN;023547;Junior Second;0;003550;CHE;Transport Proc II
14CHEBS;NOSUBPLAN;023547;Junior Second;0;003554;CHE;Ther Chem Phase Eq
14CHEBS;NOSUBPLAN;023547;Junior Second;0;003558;CHE;Chem Engr I
14CHEBS;NOSUBPLAN;023551;Senior First;0;003559;CHE;Chem Engr Lab II
14CHEBS;NOSUBPLAN;023551;Senior First;0;003576;CHE;Des Anly Chem Reac
14CHEBS;NOSUBPLAN;023551;Senior First;0;003577;CHE;Chem Engr Design I
14CHEBS;NOSUBPLAN;023551;Senior First;0;;;Technical Elective
14CHEBS;NOSUBPLAN;014867;Senior Second;0;003575;CHE;Proc Sys Analy Cnt
14CHEBS;NOSUBPLAN;014867;Senior Second;0;003578;CHE;CHE Engr Design II
14CHEBS;NOSUBPLAN;014867;Senior Second;0;;;Technical Elective
14CHEBS;NOSUBPLAN;029990;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CHEBS;NOSUBPLAN;029990;General Education Program (GEP) Courses;0;019869;COM;Public Speaking
14CHEBS;NOSUBPLAN;029990;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
14CHEBS;NOSUBPLAN;029990;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
14CHEBS;NOSUBPLAN;029990;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
14CHEBS;NOSUBPLAN;029990;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
14CHEBS;NOSUBPLAN;029990;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
14CHEBS;NOSUBPLAN;029990;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CHEBS;NOSUBPLAN;029990;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
14CHEBS;NOSUBPLAN;014868;Free Electives;0;001626;BIO;Bio Mod World Lab
14CHEBS;NOSUBPLAN;014868;Free Electives;0;004339;CSC;Intro Comp - Java
14CONBS;NOSUBPLAN;027975;Freshman - First;0;003237;CH;Chem Molecular Sci
14CONBS;NOSUBPLAN;027975;Freshman - First;0;003266;CH;Gen Chem Lab
14CONBS;NOSUBPLAN;027975;Freshman - First;0;005153;E;Intro Engineering
14CONBS;NOSUBPLAN;027975;Freshman - First;0;005161;E;Computing Environ
14CONBS;NOSUBPLAN;027975;Freshman - First;0;013594;MA;Calculus I
14CONBS;NOSUBPLAN;027975;Freshman - First;0;008359;ENG;Acad Writing Rsch
14CONBS;NOSUBPLAN;027976;Freshman - Second;0;013653;MA;Calculus II
14CONBS;NOSUBPLAN;027976;Freshman - Second;0;018981;PY;Physics Engr I
14CONBS;NOSUBPLAN;027976;Freshman - Second;0;019002;PY;Physics Engr I Lab
14CONBS;NOSUBPLAN;027976;Freshman - Second;0;005667;EC;Fund of Econ
14CONBS;NOSUBPLAN;027976;Freshman - Second;0;032346;E;Engineering in the 21st Centur
14CONBS;NOSUBPLAN;030729;Sophomore - First;0;002726;CE;Engr Mech Statics
14CONBS;NOSUBPLAN;030729;Sophomore - First;0;031565;TDE;Civil Engr Graphics
14CONBS;NOSUBPLAN;030729;Sophomore - First;0;013658;MA;Calculus III
14CONBS;NOSUBPLAN;030729;Sophomore - First;0;004331;CSC;Intro to Computing: Python
14CONBS;NOSUBPLAN;030729;Sophomore - First;0;032090;CE;Intro Construction Engineering
14CONBS;NOSUBPLAN;030730;Sophomore - Second;0;002756;CE;Mechanics of Solid
14CONBS;NOSUBPLAN;030730;Sophomore - Second;0;020211;ST;Prob & Stat-Engr
14CONBS;NOSUBPLAN;030730;Sophomore - Second;0;002833;CE;Const Equip & Meth
14CONBS;NOSUBPLAN;030730;Sophomore - Second;0;019006;PY;Physics Egr II
14CONBS;NOSUBPLAN;030730;Sophomore - Second;0;019026;PY;Physics Engr II Lab
14CONBS;NOSUBPLAN;027979;Junior - First;0;002746;CE;Surveying and Geomatics
14CONBS;NOSUBPLAN;027979;Junior - First;0;014562;MSE;Mech Prop Str Matl
14CONBS;NOSUBPLAN;027979;Junior - First;0;002765;CE;Reinf Concrete Des
14CONBS;NOSUBPLAN;027979;Junior - First;0;002791;CE;Hydraulics
14CONBS;NOSUBPLAN;027979;Junior - First;0;002830;CE;Cnst Est Pln & Ctr
14CONBS;NOSUBPLAN;030731;Junior - Second;0;002768;CE;Civil Engineering Materials
14CONBS;NOSUBPLAN;030731;Junior - Second;0;002774;CE;Engr Beh of Soils
14CONBS;NOSUBPLAN;030731;Junior - Second;0;002784;CE;Mech Elec Sys Bldg
14CONBS;NOSUBPLAN;030731;Junior - Second;0;015210;MEA;Geology I Physical
14CONBS;NOSUBPLAN;030731;Junior - Second;0;;;Engineering Elective
14CONBS;NOSUBPLAN;030732;Senior - First;0;002834;CE;Building Cnst Engr
14CONBS;NOSUBPLAN;030732;Senior - First;0;;;Engineering Elective
14CONBS;NOSUBPLAN;030732;Senior - First;0;000032;ACC;Survey of Accounting
14CONBS;NOSUBPLAN;030732;Senior - First;0;;;Basic Science Elective
14CONBS;NOSUBPLAN;030732;Senior - First;0;019869;COM;Public Speaking
14CONBS;NOSUBPLAN;027982;Senior - Second;0;002831;CE;Legl Aspcts Contrg
14CONBS;NOSUBPLAN;027982;Senior - Second;0;002835;CE;Const Engr Project
14CONBS;NOSUBPLAN;027982;Senior - Second;0;;;Management Science Elective
14CONBS;NOSUBPLAN;029992;General Education Program (GEP) Courses;0;;;Humanities Elective
14CONBS;NOSUBPLAN;029992;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CONBS;NOSUBPLAN;029992;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
14CONBS;NOSUBPLAN;029992;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
14CONBS;NOSUBPLAN;029992;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
14CONBS;NOSUBPLAN;029992;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
14CONBS;NOSUBPLAN;029992;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CONBS;NOSUBPLAN;029992;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
14CPEBS;14CPEEE;024808;Freshman - First;0;003237;CH;Chem Molecular Sci
14CPEBS;14CPEEE;024808;Freshman - First;0;003266;CH;Gen Chem Lab
14CPEBS;14CPEEE;024808;Freshman - First;0;005153;E;Intro Engineering
14CPEBS;14CPEEE;024808;Freshman - First;0;005161;E;Computing Environ
14CPEBS;14CPEEE;024808;Freshman - First;0;008359;ENG;Acad Writing Rsch
14CPEBS;14CPEEE;024808;Freshman - First;0;013594;MA;Calculus I
14CPEBS;14CPEEE;024809;Freshman - Second;0;005941;ECE;Intro Comp Sys
14CPEBS;14CPEEE;024809;Freshman - Second;0;013653;MA;Calculus II
14CPEBS;14CPEEE;024809;Freshman - Second;0;018981;PY;Physics Engr I
14CPEBS;14CPEEE;024809;Freshman - Second;0;019002;PY;Physics Engr I Lab
14CPEBS;14CPEEE;024809;Freshman - Second;0;005667;EC;Fund of Econ
14CPEBS;14CPEEE;024810;Sophomore - First;0;005942;ECE;Intro Sig Circ Sys
14CPEBS;14CPEEE;024810;Sophomore - First;0;005947;ECE;Comp Sys Prog
14CPEBS;14CPEEE;024810;Sophomore - First;0;013658;MA;Calculus III
14CPEBS;14CPEEE;024810;Sophomore - First;0;019006;PY;Physics Egr II
14CPEBS;14CPEEE;024810;Sophomore - First;0;019026;PY;Physics Engr II Lab
14CPEBS;14CPEEE;024811;Sophomore - Second;0;019869;COM;Public Speaking
14CPEBS;14CPEEE;024811;Sophomore - Second;0;005948;ECE;Electric Circuits
14CPEBS;14CPEEE;024811;Sophomore - Second;0;005952;ECE;Fund Logic Design
14CPEBS;14CPEEE;024811;Sophomore - Second;0;005966;ECE;Analy Fnd of ECE
14CPEBS;14CPEEE;024811;Sophomore - Second;0;004367;CSC;Discrete Math
14CPEBS;14CPEEE;024812;Junior - First;0;005996;ECE;Linear Systems
14CPEBS;14CPEEE;024812;Junior - First;0;005997;ECE;Microelectronics
14CPEBS;14CPEEE;024812;Junior - First;0;020214;ST;Intro Prob Dist Th
14CPEBS;14CPEEE;024812;Junior - First;0;;;ECE Foundation Elective
14CPEBS;14CPEEE;024812;Junior - First;0;006003;ECE;Intro Embedded Sys
14CPEBS;14CPEEE;024813;Junior - Second;0;005999;ECE;Electromag Fields
14CPEBS;14CPEEE;024813;Junior - Second;0;006024;ECE;DN Complex Dig Sys
14CPEBS;14CPEEE;024813;Junior - Second;0;;;ECE 380, 381, or 383
14CPEBS;14CPEEE;024813;Junior - Second;0;;;EE Electives
14CPEBS;14CPEEE;024813;Junior - Second;0;008564;ENG;Commun Engr & Tech
14CPEBS;14CPEEE;024814;Senior - First;0;;;Senior Design Project I
14CPEBS;14CPEEE;024814;Senior - First;0;;;CPE Electives
14CPEBS;14CPEEE;024814;Senior - First;0;006004;ECE;Data Structure and OOP For ECE
14CPEBS;14CPEEE;024815;Senior - Second;0;;;Senior Design Project II
14CPEBS;14CPEEE;024815;Senior - Second;0;;;ECE Electives
14CPEBS;14CPEEE;029993;General Education Program (GEP) Courses;0;;;Humanities Elective
14CPEBS;14CPEEE;029993;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CPEBS;14CPEEE;029993;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
14CPEBS;14CPEEE;029993;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
14CPEBS;14CPEEE;029993;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
14CPEBS;14CPEEE;029993;General Education Program (GEP) Courses;0;032346;E;Engineering in the 21st Centur
14CPEBS;14CPEEE;029993;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
14CPEBS;14CPEEE;029993;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
14CPEBS;14CPEEE;029993;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CPEBS;14CPEEE;029993;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
14CPEBS;NOSUBPLAN;023587;Freshman - First;0;003237;CH;Chem Molecular Sci
14CPEBS;NOSUBPLAN;023587;Freshman - First;0;003266;CH;Gen Chem Lab
14CPEBS;NOSUBPLAN;023587;Freshman - First;0;005153;E;Intro Engineering
14CPEBS;NOSUBPLAN;023587;Freshman - First;0;005161;E;Computing Environ
14CPEBS;NOSUBPLAN;023587;Freshman - First;0;008359;ENG;Acad Writing Rsch
14CPEBS;NOSUBPLAN;023587;Freshman - First;0;013594;MA;Calculus I
14CPEBS;NOSUBPLAN;026826;Freshman - Second;0;005941;ECE;Intro Comp Sys
14CPEBS;NOSUBPLAN;026826;Freshman - Second;0;013653;MA;Calculus II
14CPEBS;NOSUBPLAN;026826;Freshman - Second;0;018981;PY;Physics Engr I
14CPEBS;NOSUBPLAN;026826;Freshman - Second;0;019002;PY;Physics Engr I Lab
14CPEBS;NOSUBPLAN;026826;Freshman - Second;0;005667;EC;Fund of Econ
14CPEBS;NOSUBPLAN;026826;Freshman - Second;0;032346;E;Engineering in the 21st Centur
14CPEBS;NOSUBPLAN;014997;Sophomore - First;0;005942;ECE;Intro Sig Circ Sys
14CPEBS;NOSUBPLAN;014997;Sophomore - First;0;005947;ECE;Comp Sys Prog
14CPEBS;NOSUBPLAN;014997;Sophomore - First;0;013658;MA;Calculus III
14CPEBS;NOSUBPLAN;014997;Sophomore - First;0;019006;PY;Physics Egr II
14CPEBS;NOSUBPLAN;014997;Sophomore - First;0;019026;PY;Physics Engr II Lab
14CPEBS;NOSUBPLAN;014998;Sophomore - Second;0;019869;COM;Public Speaking
14CPEBS;NOSUBPLAN;014998;Sophomore - Second;0;004367;CSC;Discrete Math
14CPEBS;NOSUBPLAN;014998;Sophomore - Second;0;005948;ECE;Electric Circuits
14CPEBS;NOSUBPLAN;014998;Sophomore - Second;0;005952;ECE;Fund Logic Design
14CPEBS;NOSUBPLAN;014998;Sophomore - Second;0;005966;ECE;Analy Fnd of ECE
14CPEBS;NOSUBPLAN;023983;Junior - First;0;005996;ECE;Linear Systems
14CPEBS;NOSUBPLAN;023983;Junior - First;0;005997;ECE;Microelectronics
14CPEBS;NOSUBPLAN;023983;Junior - First;0;006003;ECE;Intro Embedded Sys
14CPEBS;NOSUBPLAN;023983;Junior - First;0;020214;ST;Intro Prob Dist Th
14CPEBS;NOSUBPLAN;023984;Junior - Second;0;006004;ECE;Data Structure and OOP For ECE
14CPEBS;NOSUBPLAN;023984;Junior - Second;0;;;ECE 380, 381, or 383
14CPEBS;NOSUBPLAN;023984;Junior - Second;0;;;ECE 310
14CPEBS;NOSUBPLAN;023984;Junior - Second;0;;;CPE Elective
14CPEBS;NOSUBPLAN;023984;Junior - Second;0;008564;ENG;Commun Engr & Tech
14CPEBS;NOSUBPLAN;023985;Senior - First;0;;;Senior Design Project I
14CPEBS;NOSUBPLAN;023985;Senior - First;0;;;CPE Elective
14CPEBS;NOSUBPLAN;023985;Senior - First;0;;;ECE Elective
14CPEBS;NOSUBPLAN;023986;Senior - Second;0;;;Senior Design Project II
14CPEBS;NOSUBPLAN;023986;Senior - Second;0;;;ECE Elective
14CPEBS;NOSUBPLAN;023986;Senior - Second;0;;;Open/Technical Elective
14CPEBS;NOSUBPLAN;029994;General Education Program (GEP) Courses;0;;;Humanities Elective
14CPEBS;NOSUBPLAN;029994;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CPEBS;NOSUBPLAN;029994;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
14CPEBS;NOSUBPLAN;029994;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
14CPEBS;NOSUBPLAN;029994;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
14CPEBS;NOSUBPLAN;029994;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
14CPEBS;NOSUBPLAN;029994;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
14CPEBS;NOSUBPLAN;029994;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
14CPEBS;NOSUBPLAN;029994;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
14CSCBS;14CSCAI;029111;Engineering;0;005153;E;Intro Engineering
14CSCBS;14CSCAI;029111;Engineering;0;005161;E;Computing Environ
14CSCBS;14CSCAI;029111;Engineering;0;032346;E;Engineering in the 21st Centur
14CSCBS;14CSCAI;029112;Mathematics & Statistics;0;013594;MA;Calculus I
14CSCBS;14CSCAI;029112;Mathematics & Statistics;0;013653;MA;Calculus II
14CSCBS;14CSCAI;029112;Mathematics & Statistics;0;013658;MA;Calculus III
14CSCBS;14CSCAI;029112;Mathematics & Statistics;0;013712;MA;Intro Lin Algebra
14CSCBS;14CSCAI;029112;Mathematics & Statistics;0;020211;ST;Prob & Stat-Engr
14CSCBS;14CSCAI;030738;Sciences;0;003237;CH;Chem Molecular Sci
14CSCBS;14CSCAI;030738;Sciences;0;003266;CH;Gen Chem Lab
14CSCBS;14CSCAI;030738;Sciences;0;018981;PY;Physics Engr I
14CSCBS;14CSCAI;030738;Sciences;0;019002;PY;Physics Engr I Lab
14CSCBS;14CSCAI;030738;Sciences;0;019006;PY;Physics Egr II
14CSCBS;14CSCAI;030738;Sciences;0;019026;PY;Physics Engr II Lab
14CSCBS;14CSCAI;030738;Sciences;0;002238;BIO;Bio Modern World
14CSCBS;14CSCAI;029114;CSC Major;0;004339;CSC;Intro Comp - Java
14CSCBS;14CSCAI;029114;CSC Major;0;004362;CSC;SW Development Fundamentals
14CSCBS;14CSCAI;029114;CSC Major;0;032846;CSC;SW Development Fundamentals La
14CSCBS;14CSCAI;029114;CSC Major;0;004367;CSC;Discrete Math
14CSCBS;14CSCAI;029114;CSC Major;0;004370;CSC;C/Software Tools
